username,tw_id,content,created_at,favorite_count,retweet_count,replies_count
susanwojcicki,1045522429534121984,What a way to celebrate your 50th @WillSmith! https://t.co/8blutZ49GT,2018-09-28 03:55:46,37,5,8.0
susanwojcicki,1045492035380105216,"Google's first HQ really looked like this.  Happy bday!  #SearchIs20
https://t.co/uERqRMzu3j https://t.co/2JyYVHZ7Ua",2018-09-28 01:55:00,438,69,17.0
susanwojcicki,1044340829760892928,Proud to see your continued impact as a @UNICEF Goodwill Ambassador @IISuperwomanII! https://t.co/Gopi2iZ6Vz,2018-09-24 21:40:31,82,7,14.0
susanwojcicki,1044340153282482176,Excited to see YouTube's NextUp program focus on empowering female voices. Read more about the #WomentoWatch event: https://t.co/YAr7rxceDx,2018-09-24 21:37:50,33,3,10.0
susanwojcicki,1043192455292641280,I loved Mr Rodgers and his show growing up. So happy to see the Google Doodle this am celebrating Mr Rodgers.… https://t.co/j06zi3UpTE,2018-09-21 17:37:17,62,8,17.0
susanwojcicki,1041205318909288448,Inspired tonight at #GLAADgala #EqualityForALL https://t.co/LQOzyulyMd,2018-09-16 06:01:07,96,9,16.0
susanwojcicki,1040406598273777664,Great to see @YouTubeTV listed as the Best Streaming Experience for sports fans! https://t.co/B27it6HlRi,2018-09-14 01:07:17,99,11,16.0
susanwojcicki,1039959381167591424,The opportunity for anyone to earn a living is core to who we are @YouTube. Today's EU copyright vote undermines th… https://t.co/eH1jgzp0fE,2018-09-12 19:30:12,10076,1330,17.0
susanwojcicki,1038250410144755712,Learn more about European copyright rules and how Article 13 could put the creative economy of creators and artists… https://t.co/bu58SyseGw,2018-09-08 02:19:22,1015,306,20.0
susanwojcicki,1037153994102136833,"So impressed with how you’re using your voice to help others around the world, Riley. Learn how you can… https://t.co/k80AgzAPsN",2018-09-05 01:42:36,50,12,17.0
susanwojcicki,1037099826406551552,"Thank you for sending me such a thoughtful letter, #KoreanGrandma. I'm sorry you couldn't find me when you were her… https://t.co/JMyjRWPixa",2018-09-04 22:07:21,86,20,10.0
susanwojcicki,1035980233164255232,Harvesting home grown honey! https://t.co/L3xglOeXlz,2018-09-01 19:58:29,541,22,18.0
susanwojcicki,1035696127440445441,So glad to see so many creators standing up to Cancer. @SU2C. #Up2Us. https://t.co/rSguXbpzkB,2018-09-01 01:09:33,47,5,16.0
susanwojcicki,1035695473909067777,Stand up to cancer!   Tune in to @SU2C digital live event streaming on YouTube at 7ET/4PT. https://t.co/SUcueKnRjY,2018-09-01 01:06:57,50,8,6.0
susanwojcicki,1034460025727713280,So glad to see the progress for women and minority groups in Computer science!! https://t.co/2EW28CVgS4,2018-08-28 15:17:44,103,16,16.0
susanwojcicki,1034459086656602112,. @YouTube just released tools that help provide a better understanding of time spent on YouTube and support your d… https://t.co/WyDYh6aVp2,2018-08-28 15:14:00,115,19,19.0
susanwojcicki,1031735745197703168,Six women making STEM more accessible on @YouTube: https://t.co/vgXA7nYebi,2018-08-21 02:52:25,349,130,15.0
susanwojcicki,1030621299133935616,Great look into some of the creators who are building serious businesses on @YouTube: https://t.co/vrgOGsNyVz,2018-08-18 01:04:00,159,32,17.0
susanwojcicki,1029904390415474688,Titanic in 5 minutes from @JKCorden @ArianaGrande 😂 https://t.co/axZufCXqHE,2018-08-16 01:35:16,612,76,17.0
susanwojcicki,1029463549200846848,Visited @LEGO_Group in Denmark where the first Legos were created.  Thank you Lego for inspiring me to create as a… https://t.co/JUVCIUkWkX,2018-08-14 20:23:31,389,20,16.0
susanwojcicki,1029173243310002176,New video from the @YouTube Creator Insider channel to explain a new subs shelf we are experimenting with and updat… https://t.co/COxsju8BRj,2018-08-14 01:09:56,82,12,18.0
susanwojcicki,1028448169242386432,Interesting read from @CNN on the many new ways creators are growing their businesses: https://t.co/ZYl9fh7Fck,2018-08-12 01:08:45,85,13,18.0
susanwojcicki,1028447608400998400,A look inside the community of book lovers and readers on YouTube via the @nytimes: https://t.co/NH5PifIbnd,2018-08-12 01:06:32,85,12,11.0
susanwojcicki,1028447424560484353,Great piece featuring some of YouTube's best known twins! https://t.co/PFyh3jsoCO,2018-08-12 01:05:48,55,2,8.0
susanwojcicki,1023055960498040832,"Thanks for your feedback and suggestions, @MKBHD https://t.co/i9NkaEiD2i",2018-07-28 04:02:03,728,25,17.0
susanwojcicki,1023055809075236864,Congrats @harto! https://t.co/O9qp1rLwaE,2018-07-28 04:01:26,95,5,16.0
susanwojcicki,1020340563063652353,Proud to announce a new initiative called YouTube Learning. We're investing in education focused creators and exper… https://t.co/YJzlD4gMxV,2018-07-20 16:12:01,336,101,17.0
susanwojcicki,1020340243403194368,Sharing an update on my priorities for creators in 2018. Read my letter to creators (https://t.co/Z8my6kUKlz) or wa… https://t.co/SHziNqNX4S,2018-07-20 16:10:45,684,81,18.0
susanwojcicki,1019377051097354240,Welcome back @SimoneGiertz! https://t.co/vG1qlGPoxE,2018-07-18 00:23:22,80,6,8.0
susanwojcicki,1019337010220273664,I love Pandas but I thought the most popular emoji on YouTube would be a cat.  #WorldEmojiDay https://t.co/AwSRJVLsCn,2018-07-17 21:44:16,46,7,18.0
susanwojcicki,1019335580755419138,Congrats to @GunsNRoses on having the first music video from the 90s to reach the 1 billion milestone! https://t.co/1cJcQIOcPB,2018-07-17 21:38:35,107,25,10.0
susanwojcicki,1018997689512366080,Couldn't agree more @AlexisOhanian. Thank you for drawing attention to such an important issue facing so many famil… https://t.co/HqKNibWuJD,2018-07-16 23:15:55,150,21,8.0
susanwojcicki,1018543463262900225,Congrats @hkstunts on your Emmy nomination for Outstanding Stunt Coordination in Cobra Kai! https://t.co/ztHJa4TT1x,2018-07-15 17:10:59,41,3,8.0
susanwojcicki,1016459688995536897,Today we shared @YouTube’s $25M investment to support the future of news in online video. We’re partnering with the… https://t.co/gBvNqvFrMd,2018-07-09 23:10:49,683,185,18.0
susanwojcicki,1013110587797041152,An important message to an important community from @YouTube. https://t.co/EtfUC1vLtq,2018-06-30 17:22:41,117,18,17.0
susanwojcicki,1012762170558332928,Excited for our newest YouTube Original #LizaOnDemand. Watch the first episode here: https://t.co/imopY0ciDB. Congr… https://t.co/zLgKMuiKzo,2018-06-29 18:18:12,79,4,19.0
susanwojcicki,1011423813634932737,"Thank you for visiting us @YouTube, @SamuelTsui @SincerelyCass11 @HelloXRyan and Elle Bradford! https://t.co/pYuKMDmcdW",2018-06-26 01:40:03,179,23,16.0
susanwojcicki,1011423521161949185,"Welcome to the @YouTube family, @DerekBlasberg! https://t.co/MAmykzmHK2",2018-06-26 01:38:53,63,4,4.0
susanwojcicki,1010274374010658816,"Lots of great announcements at #VidCon2018! @YouTube is expanding channel memberships to more creators, introducing… https://t.co/d8NpewOtub",2018-06-22 21:32:35,165,43,14.0
susanwojcicki,1009933461564502016,Insightful spotlight on @philipwang and @wongfupro! https://t.co/3AYzsSIXBm,2018-06-21 22:57:55,60,7,13.0
susanwojcicki,1009933279384834049,"If you can’t to make it to #YouTubeOnStage tonight, you can still tune in to the livestream! 6:30pm PST:… https://t.co/fP0sZsO3yD",2018-06-21 22:57:12,35,12,9.0
susanwojcicki,1009561654563168256,"Today is #WorldRefugeeDay, a reminder we must speak up for those most vulnerable at our borders in the US and aroun… https://t.co/S3auYwj9bX",2018-06-20 22:20:29,1811,212,13.0
carlyfiorina,1153344195278573575,Thank you @corabarry_rwlc &amp; @rwlc_setlc_dc for having me at the Southeast Tennis &amp; Learning Center this morning to… https://t.co/j5YDsFjWTt,2019-07-22 16:40:58,14,1,1.0
carlyfiorina,1153336877933637637,"As you set your mind, your heart, and your will on choosing integrity, as time goes on you will become the person o… https://t.co/hR2IkfdSBs",2019-07-22 16:11:54,53,11,3.0
carlyfiorina,1150778405564100609,Thank you @F1 for the wonderful time at the British Grand Prix. It was a pleasure to speak at The F1 Extreme Innova… https://t.co/xQ2yUypdmk,2019-07-15 14:45:26,35,2,3.0
carlyfiorina,1146535466474209281,"It was wonderful to share a conversation about my life path, which included dropping out of law school, with… https://t.co/sq3ft0xjti",2019-07-03 21:45:31,37,9,2.0
carlyfiorina,1141805926665506816,I’ve spent an uplifting two days with leaders in the #SaltLakeCity non-profit community sponsored by #amexleads &amp;… https://t.co/0NAdMRSOcj,2019-06-20 20:32:01,18,3,0.0
carlyfiorina,1141382469062545408,I’m in #SaltLakeCity today on behalf of #amexleads meeting nonprofit leaders who deal with the most challenging iss… https://t.co/qWBhcba2VV,2019-06-19 16:29:21,17,1,0.0
carlyfiorina,1141126498419499009,"On my way to #SaltLakeCity for the Unlocking Potential Emerging Leaders Lab sponsored by #amexleads 
You can follow… https://t.co/qZhrTFgvMV",2019-06-18 23:32:12,17,0,0.0
carlyfiorina,1140626027582038020,"Leaders run to problems.🏃🏽‍♀️

To learn more about AmEx funded leadership programs, visit @LeaderStories_… https://t.co/aQhRUNcOii",2019-06-17 14:23:31,32,7,3.0
carlyfiorina,1139248486757654528,"Here’s what I’ve discovered: As you learn to harness the power within you, you will begin to make more sense out of… https://t.co/pPRmvSk5vA",2019-06-13 19:09:40,21,5,0.0
carlyfiorina,1138554347669872642,"Looking forward to you all hearing my interview on @EntreLeadership where I talk about effective collaboration, lis… https://t.co/XVc81hdC2p",2019-06-11 21:11:24,15,0,1.0
carlyfiorina,1138512993044631552,Head over to my instagram and follow me @ carlyfiorina for some behind the scenes moments during my interview today with @kellanhowell,2019-06-11 18:27:04,11,2,3.0
carlyfiorina,1138486484028313601,#ChoosetoLead I’ve been focused on building leaders across all sectors for years. I’ve always believed that the peo… https://t.co/ZzsGPLVOCp,2019-06-11 16:41:44,20,6,0.0
carlyfiorina,1138057509980319746,@rawksongs @LeaderStories_ @AmericanExpress Hi Aaron - we’ve already had event participants chosen through our part… https://t.co/uM58p1DEgR,2019-06-10 12:17:09,0,0,0.0
carlyfiorina,1137824720307384325,"In 10 days I’ll be in Salt Lake City in partnership with @LeaderStories_ 

I’ll be speaking with leaders from non-p… https://t.co/ApbZEvIqDq",2019-06-09 20:52:07,53,4,4.0
carlyfiorina,1137821974254825475,@LloydBustard It’s wonderful to hear you found insight from Find Your Way. Thank you for the recommendation!,2019-06-09 20:41:13,1,0,0.0
carlyfiorina,1137058261000237063,"#FindYourWay is now available to download as an audiobook 🎧 

I’m excited that those of you on the go can also lear… https://t.co/DZzfDzX9f4",2019-06-07 18:06:29,45,3,5.0
carlyfiorina,1132074902905937922,"Leadership isn’t about title, position, or power. It was wonderful to be invited to do this interview with… https://t.co/EuhpRlhf5a",2019-05-25 00:04:24,70,19,3.0
carlyfiorina,1131279311976189953,".@EricPahls is a good friend, he’s very talented, and my team and I will miss him. I am proud of him and I know he'… https://t.co/pDZDvDx2gd",2019-05-22 19:23:00,45,8,2.0
carlyfiorina,1130944800910446600,"As with our guests, &amp; like I say about my kids and grandkids, I don’t have favorites. Each one gave me a different… https://t.co/bxeuA1AMHg",2019-05-21 21:13:47,8,0,0.0
carlyfiorina,1130944799786315777,"We finished season 1 and it included inspiring guests, and we are in the process of taping season 2 right now. I’d… https://t.co/VZGfc9r6C0",2019-05-21 21:13:46,12,3,0.0
carlyfiorina,1130944798800711681,"“By Example” is a series of conversations with people who are leaders, not because they’re famous, although some of… https://t.co/pPG5mFnRb8",2019-05-21 21:13:46,1,1,0.0
carlyfiorina,1130944797949272064,In my interview with @DailySignal I had the opportunity to talk about why I created my podcast By Example. https://t.co/sFWRhorAnm,2019-05-21 21:13:46,28,9,7.0
carlyfiorina,1130842394482696193,I’ve always told the women who ask for my advice not to get a chip on their shoulder. Sometimes we have to collabor… https://t.co/r6nYJuieAX,2019-05-21 14:26:51,276,37,9.0
carlyfiorina,1130143310218235906,Thanks @LauraCoxKaplan for having me on the podcast! https://t.co/gw3Bx7zFSp,2019-05-19 16:08:56,29,3,3.0
carlyfiorina,1129541246496772099,What a wonderful day in #slc for @GovHerbert Utah Economic Summit. Good things are happening in Utah! Great to be w… https://t.co/zYf3ZDjHHP,2019-05-18 00:16:33,49,4,2.0
carlyfiorina,1129132074324103178,I recently spoke with @benshapiro on his podcast and we covered a variety of topics. Tune into the Sunday Special e… https://t.co/F1iFlxk8re,2019-05-16 21:10:39,851,61,18.0
carlyfiorina,1128409540024852480,Are you still looking for a graduation gift? My book #FindYourWay gives new high school and college graduates the t… https://t.co/vRSh8NBsaI,2019-05-14 21:19:33,12,1,3.0
carlyfiorina,1128343979739754497,Behind the scenes from my interview with @TeamCavuto on @FoxBusiness talking trade &amp; my new book #FindYourWay 🎥 https://t.co/tGOYBpdjcL,2019-05-14 16:59:03,23,1,1.0
carlyfiorina,1127257594102521856,We need to make sure we don’t assassinate someone’s character because we disagree with them. We also need to make s… https://t.co/pqOsJcVHHE,2019-05-11 17:02:08,168,26,19.0
carlyfiorina,1126903307283369985,"If you haven’t had a chance to check out my book yet and you want to help a woman in your life find her path, head… https://t.co/46bCkU6D2S",2019-05-10 17:34:19,21,3,0.0
carlyfiorina,1126902397433974785,Of course I was happy to sign a book for my friend @morningmika today and I’m so thrilled to be among her and dozen… https://t.co/kFx4yQK1ji,2019-05-10 17:30:43,51,2,9.0
carlyfiorina,1126889461382561792,Learn more about what my organizations are doing in this space 👉🏻 https://t.co/YLD0KE2xrn https://t.co/jFzYpTisyw,2019-05-10 16:39:18,12,3,3.0
carlyfiorina,1126867373527531521,"@Org4Success @audible_com Hi Emily, sign up for our newsletter at https://t.co/X8No95LV2c and youll be alerted when… https://t.co/Ecptxes4Vh",2019-05-10 15:11:32,1,0,0.0
carlyfiorina,1126852399942053889,@mimiller09 I hope you enjoy it - let me know what you think!,2019-05-10 14:12:02,0,0,0.0
carlyfiorina,1126851849951350784,"@ImHarrietTheSpy Thank you and please let me know what you think! I never had a plan to be a CEO, or run for presid… https://t.co/2pf3R8dslG",2019-05-10 14:09:51,0,0,0.0
carlyfiorina,1126827212357939200,Proud to be part of the #ASCEND2019 Summit happening today as we discuss how to drive real change for women in lead… https://t.co/bksaVAFzsw,2019-05-10 12:31:57,38,3,2.0
carlyfiorina,1126582439143518209,"86% of women report that, when they see more women in leadership, they can see themselves there, too. 

Im on my wa… https://t.co/TvqUlgZfQK",2019-05-09 20:19:19,38,8,4.0
carlyfiorina,1125760881697140736,"Come join me, @morningmika and others at the #ASCEND2019 Summit as we talk about how to elevate more women in leade… https://t.co/L19lCPwHrm",2019-05-07 13:54:44,15,4,4.0
carlyfiorina,1123579566084239361,@SusanLe72524925 Thank you so much! I really hope you enjoy Find Your Way! Let me know what you think of it,2019-05-01 13:26:58,1,0,0.0
carlyfiorina,1123382022477467648,So many people feel powerless and frustrated because it seems like people fight and nothing gets done. But everyone… https://t.co/Txe8q4Ezey,2019-05-01 00:22:00,42,4,2.0
carlyfiorina,1123366093219880961,"Great to be with you, @marthamaccallum! https://t.co/oaqJKlSwcn",2019-04-30 23:18:42,103,5,8.0
carlyfiorina,1123294193835581441,The answer is not in Washington. Politics doesn't solve problems. Leaders in communities do. I wrote this book for… https://t.co/WiRNXq5YZS,2019-04-30 18:33:00,40,6,4.0
carlyfiorina,1123264264771338240,"Get a job, work hard and focus on excellence. That's my advice for new graduates and all who want to begin solving… https://t.co/ySPVr7EJmq",2019-04-30 16:34:04,47,10,6.0
carlyfiorina,1123232330028650496,Thank you @SheinelleJones &amp; @CraigMelvin for having me on #3rdHourToday to discuss my new book Find Your Way.,2019-04-30 14:27:10,20,0,1.0
carlyfiorina,1123214167136034817,"Looking forward to joining the @TODAYshow shortly to talk about my new book, Find Your Way! Hope you'll tune in!",2019-04-30 13:15:00,26,1,1.0
carlyfiorina,1122878696191418368,Learn more at https://t.co/BmdOgFRl7s https://t.co/Xs5s8RN6RT,2019-04-29 15:01:57,32,6,2.0
carlyfiorina,1121405545691451393,@Roolyfe1911 @DaveRamsey Glad you were tuned in! Check out some of the leadership work we do on… https://t.co/ME4rBPEi6t,2019-04-25 13:28:11,0,0,0.0
carlyfiorina,1121100541747191808,"Learn how these human characteristics are necessary for effective leadership in my new book, Find Your Way.… https://t.co/TSEvVUFXMF",2019-04-24 17:16:12,23,5,0.0
carlyfiorina,1120749174344097792,"I wrote this book, Find Your Way, because I think our cultural lifts up outrage, conflict, controversy; we lift up… https://t.co/P9tYmOwvwT",2019-04-23 18:00:00,33,4,1.0
carlyfiorina,1120709244645462016,"When you’re different, it’s different. It is different, when you’re different. https://t.co/8SNsLrh4jZ",2019-04-23 15:21:20,30,0,3.0
carlyfiorina,1120416985685217280,"I think these human qualities – courage, character, humility, empathy, collaboration, and seeing possibilities – ar… https://t.co/pMOTcfZGjK",2019-04-22 20:00:00,38,10,1.0
carlyfiorina,1120416185244426243,"Thanks to @marthamaccallum for having me on The Untold Story to talk about overcoming fear, tools for resilience, a… https://t.co/N2GyLjg75n",2019-04-22 19:56:49,25,3,0.0
carlyfiorina,1120372979962085376,Leadership takes collaboration; nothing worthwhile is achieved by acting alone. https://t.co/ZGdfIANkmr,2019-04-22 17:05:08,56,12,2.0
carlyfiorina,1119979832820084736,"“...just as Christ was raised from the dead through the glory of the Father, we too may live a new life.” Romans 6:… https://t.co/l3OhojdvSA",2019-04-21 15:02:55,162,15,3.0
carlyfiorina,1119269429236232192,"If you have spent a lifetime (or even an hour) allowing fear to rule your world, I have good news for you. No matte… https://t.co/jTrcYlbsPi",2019-04-19 16:00:01,97,15,3.0
carlyfiorina,1119231522991689729,"The practice of character may not yield immediate, socially approved benefits, but it certainly yields strength for… https://t.co/u796WKbNB6",2019-04-19 13:29:24,72,10,5.0
carlyfiorina,1118955932627755010,There’s a lot of pressure on young people today to have a plan. But getting too fixated on a plan often means missi… https://t.co/NZL8u3Q6Ds,2019-04-18 19:14:18,49,8,0.0
carlyfiorina,1118917956883369984,"In fact, I've learned time and again that the people closest to the problem, the ones most affected by the problem,… https://t.co/WeBoxCANIC",2019-04-18 16:43:24,54,12,4.0
carlyfiorina,1118665445350023168,"I started my podcast, By Example, because a lot of people are confused about leadership. Leadership is not about ti… https://t.co/IBwYQxhsox",2019-04-18 00:00:00,47,7,0.0
carlyfiorina,1118605047561183233,"I wrote this book, Find Your Way, because there are a lot of people in our country who are feeling powerless and ho… https://t.co/VfaYZbjhOA",2019-04-17 20:00:00,32,6,2.0
carlyfiorina,1118535367454613504,"@TeeDee1 I'm so glad! That's exactly right, and I'm also excited to see what you do with that realization!",2019-04-17 15:23:07,1,0,0.0
carlyfiorina,1118211694117965826,"To change the order of things, we must take action—bold, decisive action. Things don't get changed on their own. At… https://t.co/Cp2gHaHKX2",2019-04-16 17:56:57,36,2,3.0
carlyfiorina,1118190286209986561,What you are is God’s gift to you; what you make of yourself is your gift to God. Unlock your God-given potential.… https://t.co/nxMKJ9uMUg,2019-04-16 16:31:53,58,8,1.0
carlyfiorina,1116460917758287872,"This book is all about the potential that each individual has to solve the problems in their own lives.

Order your… https://t.co/ubIWnPKaMa",2019-04-11 22:00:00,56,12,5.0
carlyfiorina,1116430722787463169,People can solve problems that are closest to them. The big idea behind this book is that you can work with the peo… https://t.co/K76VTwYR23,2019-04-11 20:00:01,40,4,2.0
carlyfiorina,1116377306417725446,"Thank you, Johanna! I'm glad you're loving Find Your Way! https://t.co/90PYtDNO37",2019-04-11 16:27:45,11,0,1.0
carlyfiorina,1116370714020536320,"@screpea @Morning_Joe Thank you so much! I hope you love Find Your Way, as well!",2019-04-11 16:01:34,0,0,0.0
carlyfiorina,1116370327032885248,"What we need to do is collaborate to solve problems, and there are loads of problems we can take on together. 

I t… https://t.co/Y8r8UPsd99",2019-04-11 16:00:01,19,1,0.0
carlyfiorina,1116364571097403392,"Thank you so much, @arthurbrooks. Very kind of you to say. 

I hope people are reading ""Love Your Enemies,"" as well… https://t.co/RH33khudKR",2019-04-11 15:37:09,5,1,0.0
carlyfiorina,1116340121870188544,Find Your Way is out NOW! Go to https://t.co/A2DSYPimT6 to order your copy. https://t.co/kQhBXyY74G,2019-04-11 14:00:00,10,3,2.0
carlyfiorina,1116310964939513858,"@Jones_KellenM Thanks so much, Kellen! I hope you love Find Your Way, too. Let me know what you think!",2019-04-11 12:04:08,7,1,0.0
carlyfiorina,1116310671744995329,"@JonKarn Thanks so much, Jon! I hope to meet her, as well. I hope she loves the book.",2019-04-11 12:02:58,1,0,0.0
carlyfiorina,1116310572390330369,@Debskee12 I hope to cross paths again! Personalized copies are also available on my website: https://t.co/iidDL0CCeH,2019-04-11 12:02:35,1,0,0.0
carlyfiorina,1116129578781687809,Signing Find Your Way at @BookendsNJ with owners Walter and Pat! https://t.co/1hp0alDPDv,2019-04-11 00:03:22,24,1,4.0
carlyfiorina,1116091370375086080,Thanks Tamara – I appreciate you taking the time to check out my book. I think it’s so important to connect with an… https://t.co/ZNqVMr85XT,2019-04-10 21:31:33,7,0,0.0
carlyfiorina,1116091180528361472,"@Debskee12 Thanks, Deb! I hope you love it!",2019-04-10 21:30:48,1,0,0.0
carlyfiorina,1116091066011267072,"@Jordan_Orris @rachel_morgan97 @FFL_of_America Thanks, Rachel and Jordan! 😁 I hope Find Your Way is a source of inspiration for you both!",2019-04-10 21:30:20,5,2,0.0
carlyfiorina,1116090641098919937,"@TeeDee1 @Fubarang I hope you love it, @TeeDee1. Thanks for the support always!",2019-04-10 21:28:39,1,0,0.0
carlyfiorina,1116083431371264000,"We have become obsessed with what goes on in Washington, and convinced it'll fix things. But politics is about winn… https://t.co/Tx0eg6uSBO",2019-04-10 21:00:00,36,9,6.0
carlyfiorina,1116053231589838848,"Washington won't solve our problems. Those closest to the problems, facing them every day, know best how to solve t… https://t.co/hi50cGliO9",2019-04-10 19:00:00,12,1,2.0
carlyfiorina,1116038134234411008,"This book is for people to realize that they have more potential than they realize, and that people closest to the… https://t.co/6tY7XHoHuB",2019-04-10 18:00:00,14,1,1.0
carlyfiorina,1116007938177552384,Find Your Way is out NOW! Go to https://t.co/A2DSYPimT6 to order your copy. https://t.co/H2WNbN2y6k,2019-04-10 16:00:01,2,0,0.0
carlyfiorina,1115992834748768257,"It's not about the likes, shares or retweets. What matters is making life better for yourselves and those around yo… https://t.co/2SJiRC1Hcv",2019-04-10 15:00:00,34,10,3.0
carlyfiorina,1115977736181506050,Find Your Way is out NOW! Go to https://t.co/A2DSYPimT6 to order your copy. https://t.co/zCvn23ZPT4,2019-04-10 14:00:00,6,0,0.0
carlyfiorina,1115964518205726720,"Thank you so much, Dr. Cloud, for sharing this, and for writing such a kind foreward. Honored to have the endorseme… https://t.co/CjOnyzZzBU",2019-04-10 13:07:29,24,1,0.0
carlyfiorina,1115962636674449410,"Please join me at Bookends in Ridgewood, NJ, tonight, at 7:00 p.m. as I talk about and sign my new book, Find Your… https://t.co/P8dl2fMei8",2019-04-10 13:00:00,3,1,0.0
carlyfiorina,1115945550430527488,Looking forward to joining @morningmika on the @Morning_Joe set at 8:45am ET! Tune in!,2019-04-10 11:52:07,25,3,16.0
carlyfiorina,1115736141980930050,Part of the reason I wrote Find Your Way is because people are tired of the do-nothing slogans and vitriol of our p… https://t.co/m1eHdEdYhA,2019-04-09 22:00:00,33,5,6.0
carlyfiorina,1115734607167664133,Maybe between basketball games you can read it! Thanks @TweetRobJohnson for all of your help and friendship. https://t.co/ieWiPL3pEP,2019-04-09 21:53:54,6,0,0.0
carlyfiorina,1115712860418727939,"@RomeosMom7 Thanks, Carol!!",2019-04-09 20:27:29,1,0,0.0
carlyfiorina,1115705942690033665,"My new book, Find Your Way, is out TODAY! You can get a SIGNED copy here: https://t.co/VCd8pQyVyX https://t.co/mqsXidDPJs",2019-04-09 20:00:00,11,0,10.0
carlyfiorina,1115694821014945793,Thanks to the amazing team at @TyndaleHouse for your help making this book a reality! https://t.co/I8gsfsndcy,2019-04-09 19:15:48,4,0,0.0
carlyfiorina,1115690847465549825,"Please join me at Bookends in Ridgewood, NJ, on Wednesday, April 10, at 7:00 p.m. as I talk about and sign my new b… https://t.co/H1vFbswTjB",2019-04-09 19:00:01,3,0,0.0
carlyfiorina,1115682791226781696,"Thanks for sharing, and thanks for everything, @AskAmandaMoran!

https://t.co/tJFx2JBgrx",2019-04-09 18:28:00,9,1,0.0
carlyfiorina,1115675749082525696,"We are confused about what leadership is. A leader is someone who changes the order of things for the better, regar… https://t.co/ylT5vrlvKh",2019-04-09 18:00:01,29,11,3.0
carlyfiorina,1115668506677325825,@FFL_of_America Thank you so much!,2019-04-09 17:31:14,1,0,0.0
carlyfiorina,1115652622525005825,"I've written this book to help you unlock the potential in yourself and those around you. It's out TODAY, and I hop… https://t.co/JdYirLQBfo",2019-04-09 16:28:07,19,2,1.0
carlyfiorina,1115621486335807488,I'll be on @SquawkStreet on @CNBC at 10:35 ET. Hope you tune in!,2019-04-09 14:24:24,9,0,2.0
carlyfiorina,1115610575432712193,"@jfrank08 @cookevillewxguy Ha! Thanks for tuning in. I hope you enjoy Find Your Way... (And a heads up, you may wan… https://t.co/G51i3MmKVo",2019-04-09 13:41:02,3,0,0.0
carlyfiorina,1115610475327307777,@CorinaDimitris @AmericaNewsroom Thank you so much! I hope you enjoy Find Your Way - you can order it at… https://t.co/IQ3gYbfBkl,2019-04-09 13:40:39,1,0,0.0
carlyfiorina,1115608949003153409,"Thank you so much, @david_avella. Was great to see you at @FoxNews this morning! https://t.co/BcY8c1Hudl",2019-04-09 13:34:35,14,0,0.0
carlyfiorina,1115606818506530816,"Join us now on @AmericaNewsroom! 

Order Find Your Way at https://t.co/A2DSYP0Luw https://t.co/SZ0IiBhag3",2019-04-09 13:26:07,29,2,0.0
carlyfiorina,1115604810516942855,@NeWNetwork Thank you for sharing this!,2019-04-09 13:18:08,1,0,0.0
carlyfiorina,1115604763930849280,"@klips Thank you! I hope you enjoy it, Karin!",2019-04-09 13:17:57,2,0,0.0
carlyfiorina,1115584953612419072,"Hope you join us this morning! 

@AmericaNewsroom @SandraSmithFox @BillHemmer https://t.co/Lj8VxY1aaQ",2019-04-09 11:59:14,49,8,1.0
carlyfiorina,1115578424805007360,"Thanks Carey – so enjoyed our conversation! Handling criticism is tough and you don’t master it in a day, but it’s… https://t.co/MTxIUr6z3Z",2019-04-09 11:33:17,55,4,2.0
carlyfiorina,1115577828114718720,@cleesmith Thanks! You can reach out to media (at) carlyfiorina (dot) com,2019-04-09 11:30:55,0,0,0.0
carlyfiorina,1115577486866296833,@MarcNH Thanks @MarcNH – I so enjoyed being with my friend @JohnCMaxwell and meeting so many leaders. Enjoy the boo… https://t.co/WxNk4v4ZP5,2019-04-09 11:29:33,1,0,0.0
carlyfiorina,1115554203588530176,"My new book, Find Your Way, is out TODAY! I wrote this book to empower those facing problems in their lives, jobs a… https://t.co/oLgTW0Jo9j",2019-04-09 09:57:02,128,26,16.0
carlyfiorina,1115412183750463488,I love seeing people get unlocked and unleashed so they can connect with their true purpose in life. It is why I wr… https://t.co/89sRpOizvs,2019-04-09 00:32:42,18,3,3.0
carlyfiorina,1115402370433847296,I love seeing people get unlocked and unleashed so they can connect with their true purpose in life. It is why I wr… https://t.co/pOlVkGgeqK,2019-04-08 23:53:42,15,2,2.0
carlyfiorina,1115395670528155649,I love seeing people get unlocked and unleashed so they can connect with their true purpose in life. It is why I wr… https://t.co/gebjsx6ors,2019-04-08 23:27:05,7,1,0.0
carlyfiorina,1115327698421862403,I love seeing people get unlocked and unleashed so they can connect with their true purpose in life. It is why I wr… https://t.co/SdbMA942CC,2019-04-08 18:56:59,24,5,3.0
carlyfiorina,1115311695931543553,I love seeing people get unlocked and unleashed so they can connect with their true purpose in life. It is why I wr… https://t.co/IiiIBX9Fko,2019-04-08 17:53:24,22,4,3.0
carlyfiorina,1114174815500369920,"Please join me at @BookendsNJ in Ridgewood, NJ, on Wednesday, April 10, at 7:00 p.m. as I talk about and sign my ne… https://t.co/reRB1UGM3W",2019-04-05 14:35:51,15,7,2.0
